Country,Year,Exports,Foreign Direct Investment,GDP,GDP Growth,GDP per Capita,Government Spending,Imports,Inflation Rate,Investment,Life Expectancy,Population,Unemployment Rate,exchange_rate,Trade_Balance,Inflation_diff,Unemployment_diff,GDP_growth_calc,Population_growth,Investment_growth,Investment_to_GDP,Trade_to_GDP,Inflation_volatility,Inflation_shock
Iceland,1988,1910725693.96011,-14800000.0,6320093411.44744,-0.089725977854286,25306.6926061001,1219243525.36383,1970826754.08007,25.7255090852842,1416347003.30125,77.0829268292683,249740.0,90.1216888427734,43.0139833333333,-60101060.11996007,0.40593698485172225,0.0032724925470737354,0.10621080093607538,0.015785470533923984,0.11326104258722136,0.2241022262006212,-0.009509520857888018,26.632231233030755,0
Iceland,1989,1873815640.46015,-27400000.0,5870854233.21143,0.258439804261698,23218.5398304599,1096205554.52317,1753605110.63816,20.7581950334485,1187445382.15835,78.1409756097561,252852.0,90.3974075317383,57.0417916666666,120210529.82199001,-0.19308904773733548,0.003059404373190633,-0.07108109785566052,0.012460959397773586,-0.16161408229012486,0.20226109097394548,0.020475815792182148,5.7807830995189935,0
Iceland,1990,2144153418.27403,-4803187.83042594,6694851159.32729,1.16937035968014,26272.2452156659,1241164851.98288,2067695843.44192,15.510721994253,1366495338.32729,78.0363414634146,254826.0,90.6059112548828,58.283775,76457574.83210993,-0.25279042955035547,0.0023065232603192154,0.1403538383655496,0.0078069384462056135,0.15078584569800713,0.20411138437685564,0.011420354689377818,5.319282862116354,0
Iceland,1991,2130770692.39935,-18436099.0772238,7151260062.07169,-0.223525498840075,27739.8886025504,1368721750.34706,2222220478.23338,6.80877887943634,1540738876.84482,77.9919512195122,257797.0,90.9010925292969,58.9963416666667,-91449785.83402991,-0.5610275987178989,0.003257858900439059,0.06817312168449474,0.011658935901360135,0.12751125717766398,0.21544998552303726,-0.012787926189267588,3.8654158598754753,0
Iceland,1992,2113685423.28819,8648079.00261275,7328497599.30768,-3.37389416853765,28072.4041083276,1445058588.01409,2126363945.99789,3.94771176824031,1427033011.90875,78.760243902439,261057.0,91.145637512207,57.5459333333333,-12678522.709700108,-0.42020267684664203,0.002690231504437479,0.024784098983619662,0.012645608754174864,-0.07379956892430783,0.19472381515736065,-0.0017300302739947464,7.0203073340205595,0
Iceland,1993,2007806139.35435,-1174.965449363,6435952173.86159,1.31344949985998,24404.0275812365,1298959427.95607,1820239056.73104,4.04285291076947,1170676565.60636,78.9346341463415,263725.0,91.296257019043,67.6031816666666,187567082.6233101,0.02410032649662508,0.0016525147110395544,-0.12179105107851962,0.010219990270324164,-0.17964296842684568,0.1818964053774114,0.02914364146226545,9.174580312333378,0
Iceland,1994,2251420757.05846,2394198.45398917,6612804055.79289,3.60885792911003,24858.2031335605,1327209769.47404,1933731892.76054,1.55265627495777,1138408664.59645,79.2470731707317,266021.0,91.4494400024414,69.9443783333333,317688864.2979202,-0.6159503426845536,0.001677867071444794,0.027478743961079966,0.008706038487060308,-0.02756346369092688,0.17215218460906784,0.048041475540110894,7.552818474504762,0
Iceland,1995,2493202435.55201,-9309003.2336037,7372640168.67697,0.116583656161382,27564.569102386,1513407655.07785,2247449054.51549,1.65123150116658,1295896351.46394,77.9843902439024,267468.0,91.6399917602539,64.6916666666666,245753381.03652,0.06348811890866912,0.0020836842500884245,0.11490376948617653,0.005439420196149847,0.1383402039752719,0.17577100222110667,0.033333158192178636,5.436800242383583,0
Iceland,1996,2658458135.33835,83381484.1223948,7686566105.26316,4.49765343483963,28583.5208959793,1571216090.22556,2621869172.93233,2.26041898267297,1541544421.05263,78.7778048780488,268916.0,91.8401641845703,66.5,36588962.40601969,0.3689291786621105,0.002184334813561284,0.04257985326883573,0.00541373173613291,0.18955842364336317,0.2005504668719496,0.004760118094992565,2.1565363981311343,0
Iceland,1997,2689829671.82526,148012830.038199,7716781803.07823,4.14087045064694,28461.7664095122,1573756133.26695,2654797381.8231,1.81543080282242,1648255930.88148,78.8853658536585,271128.0,92.0188980102539,70.9042908333333,35032290.00216007,-0.196860928554204,0.0019461400931777284,0.003930974820392175,0.008225616921269108,0.06922376570633171,0.21359369397019745,0.004539753863221281,1.2215948294797514,0
Iceland,1998,2871539298.43302,154082591.966406,8637732541.50677,7.01048322607343,31519.1647473126,1807958829.34061,3241180129.73817,1.65924170953427,2199359722.54127,79.6024390243903,274047.0,91.6760097262822,70.9583333333334,-369640831.30515003,-0.08603417604533614,-0.003726281137745091,0.1193438873781778,0.010766132601575551,0.3343557158414483,0.2546223458497608,-0.04279373429646269,1.0304172194882182,0
Iceland,1999,2915299611.66954,66639312.8881672,9107644690.76647,3.89798762287089,32834.4215745364,1984190291.60037,3320939762.46729,3.23183260906467,2117079475.71932,79.3512195121951,277381.0,91.8121341861987,72.3352933333333,-405640150.79775,0.9477768612577899,0.001484842766640071,0.054402257421335865,0.012165796377993532,-0.03741100011001308,0.2324508198992064,-0.04453842508908992,0.280447364255296,0
Iceland,2000,2899936221.63427,155160734.106047,9140168922.35677,4.90518213679276,32503.578963236,2050365421.79709,3520829004.27394,5.13647123245151,2250260850.20861,79.6536585365854,281205.0,91.9674192031642,78.6159466666667,-620892782.6396699,0.5893370275566543,0.0016913343572928508,0.0035710913957012203,0.013786092053889698,0.06290806557653617,0.2461946676613922,-0.0679301211951315,0.6672008303052294,0
Iceland,2001,3042019192.27793,163445772.282047,8323401820.48477,3.84093935130252,29208.1981853568,1890071378.27612,3112265208.17124,6.40508550386868,1885826926.66945,80.690243902439,284968.0,92.0452304560359,97.4246033333333,-70246015.89331007,0.2469816755523211,0.0008460741156584017,-0.08936017581405908,0.013381696627015938,-0.16195185705042825,0.22656925225311494,-0.008439580042913128,1.432244107243108,0
Iceland,2002,3309446650.01849,91905493.0570106,9416199699.54736,0.542286728015213,32749.379004627,2284716811.92908,3160502456.31491,5.19702230216628,1837056938.72141,80.5024390243903,287523.0,92.1674022598912,91.6616666666667,148944193.7035799,-0.18861000387469118,0.0013273018411710247,0.13129221712847006,0.008965918980376797,-0.025861327600286477,0.19509536727536886,0.015817866916176353,2.079886941432612,0
Iceland,2003,3728493371.05164,335355205.005774,11564687741.9859,2.28136971731965,39944.2104095591,2886449621.29607,4066221668.90456,2.05566329753742,2443069639.80758,80.9634146341464,289521.0,92.3235559316863,76.7089825,-337728297.85292006,-0.6044536317112674,0.0016942396982697616,0.2281693369929081,0.006949009296647546,0.32988237234930473,0.21125253827113308,-0.029203408288041247,1.8739625135797844,0
Iceland,2004,4480777641.80095,755317000.399856,13963943244.0018,7.62260520117914,47809.6073050042,3359059988.57415,5256645899.72889,3.15819324298464,3434581125.68865,80.9975609756098,292074.0,92.4377293375354,70.1916666666667,-775868257.9279404,0.5363378072508249,0.0012366660349778513,0.20746392427919513,0.00881801320111486,0.4058465914050502,0.24596069073568969,-0.05556226091517623,1.736260055665461,0
Iceland,2005,5116287715.32048,3093680067.57088,17146410560.5279,7.0293406083855,57783.7745608117,4121526999.11244,7093787735.16752,3.98704782806593,4994910235.83041,81.5024390243902,296734.0,92.377441015064,62.9816666666667,-1977500019.8470392,0.26244581040835335,-0.0006522047101704675,0.22790606212848408,0.015954860754466393,0.4542996811085387,0.2913093803626167,-0.11533026185663411,1.748967438079204,0
Iceland,2006,5310428255.91337,3876554983.10737,17671649843.2602,5.67161248460013,58172.1426656622,4245222043.31718,8231507893.98689,6.68707906136661,6356742163.0094,81.1585365853659,303782.0,92.1949009038813,70.18,-2921079638.0735197,0.6772006130185886,-0.0019760247651038343,0.030632608549653773,0.02375191248727826,0.27264392409097704,0.3597141307908951,-0.16529750555167275,1.7012924882224136,0
Iceland,2007,7110704784.95043,6872169567.20657,21960110030.4426,8.74132941508014,70483.0117228535,5154313121.53618,9057418952.46273,5.05155736492146,6511451190.38326,81.4536585365854,311566.0,92.3614571703229,64.055,-1946714167.5123005,-0.2445793868198869,0.0018065670097660025,0.24267457906981882,0.025623638003568372,0.024337785520722965,0.29651268510752643,-0.08864774196548345,1.7963198730888477,0
Iceland,2008,7284145795.40842,1203686964.67602,18247921360.2599,1.69961076077263,57489.3399795216,4385200499.38657,7661403285.35417,12.6943942775878,4723920969.11922,81.609756097561,317414.0,93.0646442174216,87.9479166666667,-377257489.94575024,1.5129664696552783,0.0076134252169925976,-0.1690423529315933,0.018769698876000662,-0.27452101981568067,0.25887446991123697,-0.020673998013129156,1.7775594893246403,0
Iceland,2009,6408804966.74172,63588140.7547094,13212543837.5133,-8.32146414328021,41483.7843682814,3328566561.84486,5350549845.35549,12.0031298461743,1952812516.1762,81.7512195121951,318499.0,93.4441340553707,123.638381413044,1058255121.3862305,-0.05445430607381885,0.004077701485244001,-0.2759425264574289,0.003418248722488526,-0.586611941871605,0.14779988927126494,0.08009472925127506,3.8018478900469717,0
Iceland,2010,7121350039.05454,256982201.688046,13922711576.5124,-2.22181847599202,43776.4677400475,3413181209.33053,5755787173.4992,5.39673113167477,1926036097.45969,81.8975609756097,318041.0,93.4588348107886,122.241811205165,1365562865.5553398,-0.5503896732905174,0.00015732132965351475,0.05374950862851846,-0.0014379950957459364,-0.013711720144512718,0.1383377143794971,0.09808167453953746,4.017070624299107,0
Iceland,2011,8306196644.5888,1106958185.40327,15394005872.149,1.37999669140882,48254.953927254,3786468258.45916,7108322148.06627,4.0010266434312,2357469852.36917,82.3585365853659,319014.0,93.41106112427,115.954039762284,1197874496.5225306,-0.2586203489093295,-0.0005111735729994571,0.10567584392961726,0.0030593539826626603,0.22400086658734586,0.15314206529142163,0.07781434582207987,3.694068622530766,0
Iceland,2012,8097199624.18578,1024164328.08697,14943757823.3226,1.16931174886884,46594.9869146614,3651907859.62993,7210160314.86989,5.18589988750698,2374571018.85094,82.9170731707317,320716.0,93.514892578125,125.082787013769,887039309.3158894,0.2961423028814565,0.0011115541629149739,-0.029248270564908307,0.0053351890512642886,0.0072540340079361165,0.1589005286973379,0.059358517436055774,4.164700475494307,0
India,1985,12217447521.8095,106090000.0,232511554840.372,5.25429922311382,300.928258576378,25413960839.9387,17776627208.1764,5.55642423236554,61490184601.4563,56.324,772647793.0,24.654828858249,12.3687499995833,-5559179686.3668995,-0.33207281279273326,0.007937867830753342,0.09593766769835921,0.023543412391465957,0.24437476103403055,0.2644607690300452,-0.023909262015745784,2.290088048256838,0
India,1986,12937864153.5995,117730000.0,248985994040.59,4.77656416847516,314.897116402542,28758522474.4848,17486411449.5757,8.72972072702581,64899902260.822,56.819,790689978.0,24.8404751816147,12.61083333325,-4548547295.976198,0.5711040701637178,0.007529815941252682,0.07085428167872476,0.02335111180470295,0.05545141361122119,0.2606568393973275,-0.01826828578652777,3.0855020503067574,0
India,1987,15638662913.9839,212319999.9,279033584092.223,3.96535563481719,344.941028293075,33285953697.0351,19477194741.1034,8.80112581251833,72066370149.6703,57.291,808931270.0,25.0216289732896,12.9615,-3838531827.119501,0.008179538352408144,0.007292686244946722,0.12067984051638914,0.02307009385162595,0.11042340033190579,0.2582713130540292,-0.013756522676678349,2.26172857315873,0
India,1988,17899838408.9376,91250000.0,296589670895.932,9.62778291607844,358.484539641693,34417333827.6,22111443193.3815,9.38347186185335,77951580633.2355,57.744,827342990.0,25.2023168909072,13.9170833333333,-4211604784.443901,0.06616722243723827,0.007221269159193522,0.0629174687370484,0.02276054923677262,0.08166375622003108,0.26282634994590665,-0.014200106064791709,2.2396962655228285,0
India,1989,20770696112.0947,252099999.9,296042052944.66,5.94734333181324,349.915155021864,34233599309.1518,24133353522.4812,7.07428002942301,79519965120.6064,58.196,846039529.0,25.3865655921008,16.2255,-3362657410.3865013,-0.24609141119907896,0.007310784242224866,-0.0018463824098047255,0.022598292637978412,0.0201199831309411,0.268610369133845,-0.011358715347833009,1.5030256325063873,0
India,1990,22639774911.5525,236690000.0,320979026420.035,5.53345456125301,371.085936203765,36224062036.939,27132072318.021,8.9712325027325,87743461242.1094,58.618,864972221.0,25.5784017345035,17.5035,-4492297406.468498,0.26814777834914305,0.007556600821278181,0.08423456474285618,0.02237802295405511,0.10341423199860045,0.27336197701368753,-0.013995610419074087,1.5712183483201743,0
India,1991,22943398073.2995,73537638.388533,270105341879.226,1.05683143496063,305.574055928592,29924231403.9138,22941358805.152,13.8702461773683,67905847731.926,59.032,883927600.0,25.7797610905819,22.7424333333333,2039268.1474990845,0.5460803376953651,0.007872241517216327,-0.1584953543794334,0.021914436718078134,-0.22608651664020563,0.2514050527822926,7.549899358935729e-06,0.8854969620151307,0
